#CHROM,POS,ID,OBS_CT,HUDSON_FST,coords,z.glm,p.glm,beta.godmc,cpg.godmc,pct.godmc,is.top50
3,87890832,.,2503,0.421773,3_87890832,9.77327,1.46642e-22,-0.1020151,cg23039333,0.189963734303569,FALSE
3,96956660,.,2503,0.524921,3_96956660,7.37194,1.68167e-13,0.0658087,cg01822130,0.0485865828736135,FALSE
3,107881106,.,2503,0.458509,3_107881106,-6.79405,1.09026e-11,0.1171066,cg22488719,0.260939757992432,FALSE
3,109337904,.,2503,0.541627,3_109337904,9.47398,2.69374e-21,-0.4509872,cg07253829,0.881268236211357,FALSE
3,109341383,.,2503,0.495408,3_109341383,7.08895,1.35134e-12,0.1179078,cg03130418,0.264901027331183,FALSE
3,123003599,.,2503,0.472578,3_123003599,10.1788,2.46578e-24,-0.2411325,cg10259872,0.645710528077367,FALSE
3,123797393,.,2503,0.437988,3_123797393,11.4998,1.32268e-30,0.2001761,cg00268185,0.560106158868164,FALSE
3,138919915,.,2503,0.428275,3_138919915,-7.81405,5.53777e-15,-0.3104028,cg24851181,0.743218393520214,FALSE
3,141149873,.,2503,0.498852,3_141149873,,,0.4578324,cg03914735,0.885485452376171,FALSE
3,141353447,.,2503,0.492764,3_141353447,-5.79954,6.64977e-09,-0.3353712,cg13411656,0.771163849282758,FALSE
3,141368781,.,2503,0.421164,3_141368781,-8.09373,5.7866e-16,0.0915467,cg10113820,0.142605696195055,FALSE
3,144215687,.,2503,0.424337,3_144215687,,,-0.0896503,cg05969659,0.13442721069149,FALSE
3,148671823,.,2503,0.433428,3_148671823,8.47977,2.25638e-17,0.1045861,cg21457856,0.202119239719797,FALSE
3,157676472,.,2503,0.600508,3_157676472,4.90432,9.3751e-07,0.3445973,cg25103417,0.782008119420851,FALSE
3,159609567,.,2503,0.474252,3_159609567,10.1796,2.44463e-24,-0.2328823,cg03656167,0.630660854704893,FALSE
3,181702830,.,2503,0.457447,3_181702830,11.994,3.8195e-33,-0.1071685,cg20675389,0.214258994562114,FALSE
3,186130384,.,2503,0.514812,3_186130384,10.432,1.7705e-25,0.1283651,cg04391718,0.313274977456991,FALSE
3,186139008,.,2503,0.416912,3_186139008,11.1162,1.04631e-28,0.5079585,cg12121643,0.912241739808394,FALSE
3,186198324,.,2503,0.432113,3_186198324,-7.23656,4.60215e-13,0.1863011,cg02478762,0.522777298697821,FALSE
3,186237722,.,2503,0.516411,3_186237722,10.2111,1.76857e-24,0.8801701,cg15367247,0.984584125784083,TRUE
3,186241956,.,2503,0.478651,3_186241956,10.6106,2.6612e-26,-0.2713308,cg17802213,0.694304986237936,FALSE
3,186586429,.,2503,0.506361,3_186586429,5.81163,6.1868e-09,0.0750946,cg17293936,0.0779377773577625,FALSE
3,187712162,.,2503,0.476634,3_187712162,7.70084,1.35177e-14,0.1114288,cg10967866,0.234140156481952,FALSE
3,187722718,.,2503,0.470726,3_187722718,7.6719,1.6947e-14,0.1287475,cg14237301,0.314881535995968,FALSE
3,187730138,.,2503,0.471601,3_187730138,7.69593,1.40468e-14,0.1269869,cg19137806,0.306766052788048,FALSE
3,188935979,.,2503,0.441352,3_188935979,11.7367,8.26473e-32,0.4234496,cg04252044,0.861461889517599,FALSE
3,188938534,.,2503,0.572078,3_188938534,11.2695,1.8553e-29,0.183474,cg13548220,0.514630314342079,FALSE
3,188957943,.,2503,0.490113,3_188957943,10.9136,9.9295e-28,0.3011219,cg24376295,0.732834827669033,FALSE
3,188970535,.,2503,0.479133,3_188970535,11.2095,3.6612e-29,0.49618,cg03911034,0.906760540087179,FALSE
3,194354908,.,2503,0.471021,3_194354908,9.90407,3.99679e-23,-0.2526472,cg12838168,0.66561925350155,FALSE
3,194385929,.,2503,0.448807,3_194385929,8.81783,1.16699e-18,0.4430521,cg14880079,0.876098110324895,FALSE
3,194387916,.,2503,0.449532,3_194387916,8.65982,4.72516e-18,0.4036729,cg13185177,0.844321327458369,FALSE
3,196602597,.,2503,0.436888,3_196602597,10.918,9.45241e-28,0.5257622,cg01911613,0.920309971294579,TRUE
3,196607545,.,2503,0.453754,3_196607545,10.8693,1.61426e-27,-0.1224286,cg24242968,0.28623517969436,FALSE
3,197458507,.,2503,0.420095,3_197458507,11.045,2.31788e-28,-0.1296016,cg18803642,0.318819179473852,FALSE
3,197459012,.,2503,0.422679,3_197459012,11.1291,9.05284e-29,-0.2475249,cg25120484,0.657295075189302,FALSE
3,197469626,.,2503,0.421777,3_197469626,10.6925,1.10384e-26,0.243024,cg17208748,0.649392224729189,FALSE
3,197929848,.,2503,0.466317,3_197929848,9.28445,1.62541e-20,-0.1738054,cg25786758,0.485633507770939,FALSE
4,1682682,.,2503,0.454101,4_1682682,-7.70046,1.35575e-14,0.2929368,cg03947459,0.723065534200402,FALSE
4,1765340,.,2503,0.463333,4_1765340,11.7526,6.84601e-32,0.2483331,cg01305441,0.658645686902217,FALSE
4,1959410,.,2503,0.442606,4_1959410,10.9012,1.13803e-27,0.1028566,cg01509451,0.194003756511878,FALSE
4,2796443,.,2503,0.460713,4_2796443,10.3135,6.12152e-25,0.2345796,cg15869071,0.633877909426325,FALSE
4,4381920,.,2503,0.460864,4_4381920,,,-0.3811448,cg12235062,0.822707602408263,FALSE
4,4426889,.,2503,0.443496,4_4426889,10.0895,6.14872e-24,-0.2249577,cg25097610,0.615020534810737,FALSE
4,5827530,.,2503,0.460783,4_5827530,10.1603,2.98011e-24,0.1264678,cg00958560,0.304411341988274,FALSE
4,5862563,.,2503,0.435786,4_5862563,-4.67175,2.98645e-06,0.1485194,cg02035060,0.397257037553306,FALSE
4,5879698,.,2503,0.41704,4_5879698,-4.59595,4.30779e-06,-0.0665086,cg18861990,0.0506695962734142,FALSE
4,6645597,.,2503,0.497443,4_6645597,10.7776,4.39354e-27,-0.1524447,cg00146756,0.412204332195354,FALSE
4,6647892,.,2503,0.488276,4_6647892,8.06101,7.5668e-16,-0.4060581,cg21811021,0.846632724179887,FALSE
4,6648094,.,2503,0.425112,4_6648094,9.12593,7.112e-20,-0.4176104,cg10676327,0.856890285439776,FALSE
4,7642975,.,2503,0.461689,4_7642975,12.0397,2.19744e-33,0.3778567,cg05573434,0.819242476147725,FALSE
4,7644529,.,2503,0.450285,4_7644529,11.8497,2.15963e-32,0.5922528,cg01497434,0.942648222744616,TRUE
4,13534993,.,2503,0.508864,4_13534993,11.1435,7.70158e-29,0.1617838,cg03408271,0.446296449426876,FALSE
4,13537332,.,2503,0.583326,4_13537332,10.0567,8.58444e-24,-0.4907192,cg06346388,0.904130194243953,FALSE
4,13537749,.,2503,0.602965,4_13537749,10.1269,4.1967e-24,-0.1624633,cg18629151,0.448710224878819,FALSE
4,13538894,.,2503,0.596141,4_13538894,10.2452,1.24339e-24,0.2164046,cg26456223,0.597328702664603,FALSE
4,13551505,.,2503,0.449523,4_13551505,11.449,2.3782e-30,0.2820161,cg14144025,0.7090002716974,FALSE
4,13620431,.,2503,0.474559,4_13620431,9.37495,6.92073e-21,-0.1328445,cg07661848,0.332935631342067,FALSE
4,13635710,.,2503,0.41795,4_13635710,9.77381,1.4586e-22,-0.1628753,cg25984034,0.450135651817813,FALSE
4,13654119,.,2503,0.416756,4_13654119,9.76564,1.58117e-22,-0.1121441,cg22083053,0.237538342803366,FALSE
4,13667942,.,2503,0.466463,4_13667942,9.44498,3.5548e-21,-0.0825542,cg10936964,0.105076016207341,FALSE
4,17589048,.,2503,0.473067,4_17589048,-4.68902,2.7452e-06,0.0641805,cg05028306,0.0439795400044889,FALSE
4,21908527,.,2503,0.484993,4_21908527,11.3047,1.2442e-29,0.1638331,cg23893620,0.453423584121846,FALSE
4,21923399,.,2503,0.458011,4_21923399,9.08297,1.05649e-19,-0.1045544,cg11743349,0.202001110415461,FALSE
4,33683373,.,2503,0.579207,4_33683373,7.04136,1.90368e-12,-0.1656495,ch.4.33396388F,0.459574183234302,FALSE
4,40523802,.,2503,0.454209,4_40523802,9.99554,1.59424e-23,0.1672447,cg00511464,0.46480731141641,FALSE
4,41401190,.,2503,0.432515,4_41401190,-6.37211,1.8645e-10,-0.2528397,cg24136314,0.665961828484126,FALSE
4,41455718,.,2503,0.433333,4_41455718,8.59263,8.49976e-18,-0.0962865,cg06663149,0.163916222697365,FALSE
4,41886173,.,2503,0.627051,4_41886173,4.78531,1.70721e-06,0.4198495,cg25064551,0.858611035639611,FALSE
4,41890530,.,2503,0.629579,4_41890530,4.81029,1.5071e-06,0.1304789,cg08130144,0.322882827543029,FALSE
4,42005186,.,2503,0.421017,4_42005186,10.4807,1.05901e-25,0.0736546,cg25575532,0.0732519816190802,FALSE
4,42006584,.,2503,0.421017,4_42006584,10.4807,1.05901e-25,0.1276051,cg10454246,0.309668096031249,FALSE
4,42014429,.,2503,0.421017,4_42014429,10.4807,1.05901e-25,-0.1526631,cg23951961,0.413070613760489,FALSE
4,42045761,.,2503,0.436819,4_42045761,10.4959,9.02001e-26,0.0908584,cg19303434,0.139660338873598,FALSE
4,53793899,.,2503,0.430948,4_53793899,9.50421,2.01569e-21,-0.4160062,cg04618230,0.855551486657295,FALSE
4,53890052,.,2503,0.461044,4_53890052,9.10854,8.34992e-20,-0.38498,cg11984971,0.826775188120917,FALSE
4,73853128,.,2503,0.437393,4_73853128,-8.21887,2.05436e-16,0.1113559,cg10350689,0.233880272012411,FALSE
4,74073858,.,2503,0.491336,4_74073858,11.8635,1.83105e-32,0.3515006,cg18356190,0.790214168428762,FALSE
4,74168068,.,2503,0.456755,4_74168068,11.2402,2.5888e-29,-0.604608,cg11299459,0.945873152753003,TRUE
4,78572689,.,2503,0.433104,4_78572689,,,0.4661209,cg05716350,0.890478384306128,FALSE
4,78832341,.,2503,0.50741,4_78832341,,,-0.1881032,cg26131292,0.527974988088629,FALSE
4,79101039,.,2503,0.514742,4_79101039,7.79837,6.27124e-15,-0.0631149,cg08655871,0.0412074389960584,FALSE
4,81148295,.,2503,0.438864,4_81148295,-7.82227,5.18796e-15,-0.1977944,cg19702771,0.554286321807851,FALSE
4,81149363,.,2503,0.438864,4_81149363,-7.82227,5.18796e-15,-0.0851549,cg16744741,0.11557377371938,FALSE
4,81305302,.,2503,0.422459,4_81305302,,,-0.1609734,cg07454933,0.443374717966286,FALSE
4,84404260,.,2503,0.511167,4_84404260,7.00163,2.53006e-12,0.5121565,cg05121006,0.914171185112558,FALSE
4,86650029,.,2503,0.417425,4_86650029,10.7879,3.92573e-27,0.1191303,cg01323104,0.270543670434992,FALSE
4,94488416,.,2503,0.456862,4_94488416,-5.74744,9.0606e-09,-0.2238242,cg11021082,0.612622509932706,FALSE
4,97400813,.,2503,0.507614,4_97400813,11.6754,1.70251e-31,-0.2071265,cg14441948,0.576636386188322,FALSE
4,105663021,.,2503,0.452461,4_105663021,9.9297,3.09195e-23,0.0575773,cg08173533,0.0276146937104021,FALSE
4,105690103,.,2503,0.496813,4_105690103,9.70557,2.8547e-22,0.0939381,cg16758598,0.153146767785351,FALSE
4,105733816,.,2503,0.501782,4_105733816,9.73981,2.03934e-22,0.0705155,cg20001609,0.0629471686374572,FALSE
4,105830074,.,2503,0.512979,4_105830074,9.56616,1.10954e-21,-0.1028126,cg24491749,0.193791123764072,FALSE
4,109415784,.,2503,0.493215,4_109415784,11.114,1.07244e-28,0.2508494,cg14380576,0.662610893884446,FALSE
4,109463782,.,2503,0.49912,4_109463782,11.023,2.95975e-28,0.1696807,cg09926747,0.472631409006966,FALSE
4,111023233,.,2503,0.421809,4_111023233,11.4768,1.72625e-30,0.1260223,cg13555050,0.302442520249332,FALSE
4,118118777,.,2503,0.47319,4_118118777,8.12704,4.39913e-16,-0.1385248,cg07625840,0.357211203383223,FALSE
4,118152138,.,2503,0.47319,4_118152138,8.13218,4.21654e-16,-0.07175,cg17632579,0.0669635649848991,FALSE
4,139860764,.,2503,0.440888,4_139860764,8.44332,3.08442e-17,0.2435628,cg02876341,0.65035694738127,FALSE
4,147733500,.,2503,0.423618,4_147733500,10.4051,2.34971e-25,-0.1792548,cg02693127,0.502234612673699,FALSE
4,153539656,.,2503,0.448783,4_153539656,-6.43986,1.19584e-10,0.1206579,cg26055899,0.277792872077776,FALSE
4,153552930,.,2503,0.443217,4_153552930,-6.32114,2.59649e-10,-0.222766,cg13199720,0.610543434176383,FALSE
4,155378468,.,2503,0.438409,4_155378468,-6.92638,4.31749e-12,0.0715762,cg14472470,0.0663256667414819,FALSE
4,157688591,.,2503,0.520607,4_157688591,9.53942,1.43632e-21,0.2346824,cg07207080,0.634078729243697,FALSE
4,158613611,.,2503,0.472823,4_158613611,10.9804,4.74795e-28,-0.2305654,cg16792258,0.62606956240968,FALSE
4,158713764,.,2503,0.476719,4_158713764,9.70515,2.86648e-22,-0.1214214,cg05615763,0.281454880512209,FALSE
4,164901917,.,2503,0.482613,4_164901917,9.31403,1.23071e-20,0.1430483,cg11512289,0.375414929181482,FALSE
4,168863580,.,2503,0.469676,4_168863580,9.85172,6.73807e-23,-0.1168814,cg19780352,0.259778153166456,FALSE
4,168921825,.,2503,0.493285,4_168921825,9.00084,2.24002e-19,0.051463,cg01573825,0.0154985647289523,FALSE
4,168967917,.,2503,0.494928,4_168967917,8.13971,3.96214e-16,0.0724557,cg01856849,0.0693261510716297,FALSE
4,171794404,.,2503,0.447535,4_171794404,11.3458,7.78449e-30,-0.3631585,cg09892710,0.80356277981879,FALSE
4,171803604,.,2503,0.429981,4_171803604,11.5548,6.97701e-31,-0.1419812,cg17896776,0.371292216460137,FALSE
4,182025567,.,2503,0.524122,4_182025567,7.15491,8.37303e-13,0.0855011,cg09795809,0.117011013588808,FALSE
4,185330984,.,2503,0.475086,4_185330984,9.75961,1.67801e-22,-0.4948361,cg06914837,0.906110828913329,FALSE
4,187546393,.,2503,0.460227,4_187546393,10.5295,6.31834e-26,0.2140739,cg05888027,0.592111325056407,FALSE
5,683368,.,2503,0.420574,5_683368,11.8181,3.14696e-32,-0.1452673,cg01871920,0.384361255163235,FALSE
5,852092,.,2503,0.447304,5_852092,-5.82201,5.81427e-09,-0.1388387,cg04225785,0.358624817391784,FALSE
5,855173,.,2503,0.434026,5_855173,9.64682,5.07053e-22,-0.0999791,cg26850624,0.180517327600124,FALSE
5,922430,.,2503,0.426824,5_922430,9.70766,2.79684e-22,-0.2987255,cg20584011,0.730015474938868,FALSE
5,940647,.,2503,0.564514,5_940647,7.11481,1.12071e-12,-0.1829215,cg04058281,0.512968628794412,FALSE
5,4835092,.,2503,0.44574,5_4835092,10.6456,1.82768e-26,0.2444684,cg25592564,0.651888690694167,FALSE
5,14400846,.,2503,0.445374,5_14400846,8.90102,5.53361e-19,-0.0773538,cg23974120,0.0858721289656992,FALSE
5,43674744,.,2503,0.426736,5_43674744,-6.21493,5.13467e-10,0.0690643,cg12656077,0.0581904953161731,FALSE
5,56168695,.,2503,0.440063,5_56168695,10.6935,1.09127e-26,-0.1448046,cg23109206,0.382553876806886,FALSE
5,59935480,.,2503,0.555643,5_59935480,11.1145,1.06649e-28,0.0901637,cg01817885,0.136651979256494,FALSE
5,67200019,.,2503,0.448569,5_67200019,-6.52771,6.67809e-11,0.1526539,cg16630369,0.41303123732571,FALSE
5,73343919,.,2503,0.509557,5_73343919,12.592,2.33616e-36,0.1494034,cg17598999,0.400793041396446,FALSE
5,73441641,.,2503,0.477975,5_73441641,10.0459,9.5797e-24,0.3331856,cg02867776,0.768474438787363,FALSE
5,73453843,.,2503,0.455409,5_73453843,9.52208,1.69749e-21,0.1072327,cg06041909,0.214562193109911,FALSE
5,77872266,.,2503,0.42462,5_77872266,8.57526,9.88663e-18,0.349333,cg25381253,0.787725577750739,FALSE
5,81429821,.,2503,0.489054,5_81429821,9.12242,7.34645e-20,-0.4163736,cg01942845,0.85587831106596,FALSE
5,90166830,.,2503,0.470237,5_90166830,9.1257,7.12738e-20,-0.1023434,cg07552182,0.191479727042554,FALSE
5,113243650,.,2503,0.498226,5_113243650,,,0.1431019,cg25956344,0.375631499572766,FALSE
5,113401041,.,2503,0.451263,5_113401041,,,0.1153705,cg01272202,0.252733708984521,FALSE
5,113462851,.,2503,0.446671,5_113462851,,,-0.1581906,cg12552261,0.433814119601983,FALSE
5,117302427,.,2503,0.491693,5_117302427,9.08163,1.0696e-19,-0.0497958,cg25561639,0.0127382766509555,FALSE
5,119268122,.,2503,0.444974,5_119268122,10.6837,1.21372e-26,-0.4769442,cg21130861,0.896892805531602,FALSE
5,120089812,.,2503,0.495703,5_120089812,9.56986,1.07055e-21,-0.1469737,cg09459548,0.391153690162585,FALSE
5,120103654,.,2503,0.441458,5_120103654,9.84399,7.27685e-23,-0.1409573,cg16299063,0.367130127304014,FALSE
5,126568516,.,2503,0.472937,5_126568516,10.6328,2.09825e-26,-0.2943694,cg16738971,0.725089482948035,FALSE
5,126570300,.,2503,0.447233,5_126570300,10.3114,6.25978e-25,-0.2035049,cg00084643,0.568087762197835,FALSE
5,126602571,.,2503,0.441231,5_126602571,-7.33145,2.27682e-13,-0.1217428,cg10380108,0.282943309746849,FALSE
5,128239758,.,2503,0.481594,5_128239758,11.8299,2.73433e-32,-0.3725281,cg17564775,0.813698274130864,FALSE
5,128542052,.,2503,0.424853,5_128542052,9.36659,7.49164e-21,0.1153561,cg02252421,0.252678581975831,FALSE
5,128562124,.,2503,0.423214,5_128562124,9.34758,8.96739e-21,-0.2436872,cg06068085,0.650545954268209,FALSE
5,128586577,.,2503,0.440476,5_128586577,10.0091,1.38978e-23,-0.17804,cg27223047,0.498489913726231,FALSE
5,131262625,.,2503,0.435958,5_131262625,-7.46781,8.15434e-14,0.1375606,cg07487948,0.353182994105348,FALSE
5,131493213,.,2503,0.436098,5_131493213,-7.83557,4.66705e-15,0.1398626,cg15375424,0.362727841895739,FALSE
5,135537014,.,2503,0.448849,5_135537014,11.176,5.34569e-29,-0.3427648,cg00513205,0.779858166081927,FALSE
5,139490262,.,2503,0.432303,5_139490262,9.31304,1.24224e-20,0.4545342,cg10680621,0.883516630637229,FALSE
5,139522149,.,2503,0.464668,5_139522149,8.79743,1.39982e-18,-0.0790936,cg04597532,0.0920227280781543,FALSE
5,142700025,.,2503,0.516691,5_142700025,8.20098,2.38436e-16,0.4881662,cg19445684,0.902787457817994,FALSE
5,142701037,.,2503,0.507647,5_142701037,8.36361,6.08262e-17,-0.2426222,cg18808506,0.648640134824913,FALSE
5,150051462,.,2503,0.530996,5_150051462,9.48373,2.45352e-21,0.0868295,cg22760475,0.122456774518722,FALSE
5,151338716,.,2503,0.462362,5_151338716,12.3697,3.81282e-35,0.1830427,ch.5.2843133R,0.513366330785678,FALSE
5,159784393,.,2503,0.437997,5_159784393,12.7,5.91062e-37,-0.3027467,cg18144404,0.734626455451471,FALSE
5,172963897,.,2503,0.505807,5_172963897,8.3629,6.11932e-17,-0.3848559,cg07475151,0.826692497607882,FALSE
5,172966546,.,2503,0.505363,5_172966546,8.36548,5.98698e-17,0.1802172,cg06296067,0.505077591264732,FALSE
5,172971761,.,2503,0.492579,5_172971761,8.75228,2.09081e-18,-0.2805981,cg25406872,0.707098389897582,FALSE
5,180824561,.,2503,0.459869,5_180824561,11.543,8.01189e-31,0.193653,cg11635304,0.544028760547962,FALSE
5,181168138,.,2503,0.428786,5_181168138,10.2574,1.09582e-24,0.0812035,cg11239826,0.0997601975121968,FALSE
5,181199686,.,2503,0.41983,5_181199686,9.56811,1.08874e-21,-0.3875859,cg23367683,0.829314968164153,FALSE
5,181199927,.,2503,0.422472,5_181199927,-7.70314,1.32765e-14,0.1662055,cg19944100,0.461523316755854,FALSE
5,181200936,.,2503,0.495729,5_181200936,11.1457,7.51337e-29,0.269305,cg01203153,0.691316314838222,FALSE
5,181229734,.,2503,0.472476,5_181229734,7.5371,4.80555e-14,0.2054992,cg27285278,0.572927126032155,FALSE
5,181244189,.,2503,0.530526,5_181244189,9.07794,1.1065e-19,0.2749737,cg06905762,0.699502675628743,FALSE
5,181264199,.,2503,0.426816,5_181264199,8.38022,5.28299e-17,-0.2639099,cg01919999,0.683539468969401,FALSE
6,2914375,.,2503,0.43611,6_2914375,9.6298,5.98453e-22,-0.409694,cg05082466,0.849991534066523,FALSE
6,3036639,.,2503,0.424422,6_3036639,9.68709,3.42127e-22,-0.4190628,cg00337187,0.857988887970105,FALSE
6,3293050,.,2503,0.441204,6_3293050,8.45427,2.80835e-17,0.073947,cg02922732,0.0741694525494273,FALSE
6,5805862,.,2503,0.461523,6_5805862,10.5937,3.18714e-26,-0.1744171,cg15296299,0.487440886127288,FALSE
6,11926244,.,2503,0.42462,6_11926244,8.62781,6.25399e-18,0.158886,cg20798574,0.436208206836537,FALSE
6,11943003,.,2503,0.51044,6_11943003,11.058,2.00438e-28,0.0663234,cg17804551,0.0501419520473777,FALSE
6,11945249,.,2503,0.465993,6_11945249,-7.24016,4.48168e-13,-0.1273207,cg25521853,0.308372611327025,FALSE
6,13408642,.,2503,0.445945,6_13408642,9.02421,1.81e-19,-0.2040772,cg11007195,0.569375371615103,FALSE
6,13422010,.,2503,0.440448,6_13422010,10.0311,1.1131e-23,0.0929933,cg26942829,0.148795671742289,FALSE
6,14693868,.,2503,0.461218,6_14693868,10.3111,6.27666e-25,0.1705867,cg03422446,0.475320819502361,FALSE
6,14715725,.,2503,0.519453,6_14715725,9.29136,1.5233e-20,0.0958901,cg24219974,0.162061592619281,FALSE
6,14743552,.,2503,0.434186,6_14743552,11.0709,1.73558e-28,-0.3044663,cg21126692,0.736681905346926,FALSE
6,26316754,.,2503,0.458436,6_26316754,11.4659,1.95652e-30,0.0810393,cg18093866,0.099039608755744,FALSE
6,28273214,.,2503,0.426549,6_28273214,9.53636,1.47928e-21,-0.0791774,cg20173170,0.0923298642694293,FALSE
6,28273215,.,2503,0.426549,6_28273215,9.53636,1.47928e-21,-0.0963011,cg10253847,0.164010726140834,FALSE
6,28302807,.,2503,0.43789,6_28302807,9.5953,8.36714e-22,-0.099703,cg10526841,0.179269094617635,FALSE
6,28605229,.,2503,0.433721,6_28605229,9.2471,2.30673e-20,0.0667297,cg09395805,0.0511814899255392,FALSE
6,33080121,.,2503,0.447391,6_33080121,13.5591,6.99813e-42,0.3297899,cg07979401,0.764686425761639,FALSE
6,33081788,.,2503,0.418364,6_33081788,11.9929,3.86969e-33,-0.2381596,cg19404567,0.640394709382223,FALSE
6,33120437,.,2503,0.489406,6_33120437,14.1151,3.06701e-45,-0.783859,cg23704085,0.976543457802244,TRUE
6,33491591,.,2503,0.445285,6_33491591,10.8688,1.62392e-27,0.2335748,cg24852032,0.631960277052595,FALSE
6,33502742,.,2503,0.442352,6_33502742,10.2172,1.66132e-24,-0.2941884,cg11796996,0.724865037269796,FALSE
6,33729775,.,2503,0.440063,6_33729775,-7.83872,4.55173e-15,0.0360558,cg14023774,0.000421327852133612,FALSE
6,35149474,.,2503,0.438728,6_35149474,-8.34159,7.32984e-17,0.1028101,cg00231771,0.193775373190161,FALSE
6,35152666,.,2503,0.441175,6_35152666,8.36784,5.86828e-17,0.1756589,cg17454871,0.491319464953004,FALSE
6,41217736,.,2503,0.452762,6_41217736,10.3149,6.0371e-25,0.1301947,cg04147027,0.321658220421407,FALSE
6,43301291,.,2503,0.419056,6_43301291,-5.66659,1.45665e-08,-0.3920461,cg13033722,0.833606999555046,FALSE
6,56247983,.,2503,0.493763,6_56247983,10.1758,2.5432e-24,-0.141745,cg05157725,0.370366870242835,FALSE
6,70581056,.,2503,0.497939,6_70581056,11.2949,1.39022e-29,0.1064149,cg18695750,0.210596986127682,FALSE
6,83843263,.,2503,0.474954,6_83843263,10.4475,1.50446e-25,-0.1639764,cg00772922,0.453911851913104,FALSE
6,88582072,.,2503,0.454274,6_88582072,11.6748,1.71565e-31,0.2674523,cg25278663,0.688540276186314,FALSE
6,88716106,.,2503,0.425023,6_88716106,11.7396,7.9822e-32,0.2138231,cg10191600,0.591579743186892,FALSE
6,90477064,.,2503,0.447062,6_90477064,12.3107,7.93655e-35,0.088489,cg06916740,0.129442154048488,FALSE
6,105195261,.,2503,0.456413,6_105195261,9.03688,1.61206e-19,-0.1203402,cg25006511,0.276162687677932,FALSE
6,105232865,.,2503,0.464562,6_105232865,8.31731,8.99816e-17,0.0710051,cg18294116,0.0644119720112302,FALSE
6,105415527,.,2503,0.426084,6_105415527,11.5186,1.06368e-30,0.1640748,cg22254481,0.45425442689568,FALSE
6,121203085,.,2503,0.451173,6_121203085,9.29096,1.52905e-20,-0.0742094,cg17767198,0.0749766694623935,FALSE
6,125373081,.,2503,0.431185,6_125373081,9.73992,2.03708e-22,0.0998512,cg04116545,0.179934556365398,FALSE
6,125555674,.,2503,0.438737,6_125555674,-7.55354,4.2359e-14,0.4182239,cg05039488,0.857398241448423,FALSE
6,125572158,.,2503,0.431462,6_125572158,-7.11356,1.13091e-12,0.1414345,cg15590671,0.36901625852992,FALSE
6,125578330,.,2503,0.436672,6_125578330,-7.14198,9.19981e-13,0.3470811,cg05901451,0.784886536803185,FALSE
6,126068326,.,2503,0.456999,6_126068326,-6.42379,1.32926e-10,-0.0461601,cg07240721,0.00750908611232522,FALSE
6,131993105,.,2503,0.427573,6_131993105,10.9512,6.55872e-28,0.1516504,cg09862950,0.409416480613012,FALSE
6,137873904,.,2503,0.461474,6_137873904,8.80998,1.25167e-18,-0.1404228,cg19862242,0.364991986895523,FALSE
6,144295981,.,2503,0.479184,6_144295981,10.3318,5.06236e-25,0.2670979,cg03917894,0.688028382534189,FALSE
6,146313732,.,2503,0.440739,6_146313732,11.5378,8.50466e-31,0.3075077,cg00950398,0.740028902303128,FALSE
6,166854304,.,2503,0.458769,6_166854304,8.82283,1.11602e-18,-0.4893624,cg20515377,0.903385979626633,FALSE
6,166861097,.,2503,0.44563,6_166861097,11.7192,1.01684e-31,0.1706479,cg13217373,0.475541327537122,FALSE
6,166919802,.,2503,0.498645,6_166919802,11.3858,4.92361e-30,0.1271836,cg00139242,0.30773077544013,FALSE
6,166920114,.,2503,0.498895,6_166920114,11.3866,4.87858e-30,-0.1321439,cg00271210,0.330088715107557,FALSE
6,170210831,.,2503,0.464471,6_170210831,10.8954,1.21224e-27,0.0951986,cg00929465,0.158887851976106,FALSE
6,170228535,.,2503,0.440572,6_170228535,9.42241,4.40858e-21,-0.0512862,cg24842998,0.01516780267681,FALSE
6,170446817,.,2503,0.471261,6_170446817,10.9076,1.06018e-27,0.324178,cg14775958,0.75824444103182,FALSE
7,2665632,.,2503,0.546209,7_2665632,10.453,1.419e-25,0.1528393,cg02154914,0.413704574360428,FALSE
7,4034908,.,2503,0.417658,7_4034908,10.8016,3.38103e-27,0.1506933,cg18372960,0.405734783961191,FALSE
7,4054715,.,2503,0.42079,7_4054715,11.1918,4.47219e-29,0.1062278,cg16998016,0.209738579849503,FALSE
7,4085953,.,2503,0.43216,7_4085953,9.85513,6.51324e-23,0.2692944,cg23474811,0.691304501907788,FALSE
7,4157565,.,2503,0.458019,7_4157565,9.76424,1.60306e-22,-0.165848,cg02581302,0.460310522564666,FALSE
7,4348771,.,2503,0.46969,7_4348771,8.43468,3.32122e-17,-0.2181258,cg07628771,0.601010399316425,FALSE
7,4772628,.,2503,0.458228,7_4772628,10.9494,6.68638e-28,-0.4995153,cg25842763,0.908382849200068,FALSE
7,4775231,.,2503,0.488541,7_4775231,10.9944,4.06419e-28,-0.2173441,cg04105416,0.599470780716572,FALSE
7,4877248,.,2503,0.483014,7_4877248,11.7714,5.4807e-32,0.1468662,cg10884288,0.390779614032186,FALSE
7,10941754,.,2503,0.485694,7_10941754,10.1647,2.84985e-24,0.2359168,cg03284102,0.636405876539126,FALSE
7,23299155,.,2503,0.42357,7_23299155,-7.57288,3.65028e-14,0.2747919,cg00054692,0.699282167593982,FALSE
